ID,text
762,"RT @rajfortyseven: #China novel #coronavirus #nCoV2019 #nCoV 
The #P4Lab #Wuhan on satellite imagery. https://t.co/ZhKFPUUIFD"
763,RT @kindagrateful: why is it flopping in usa... y’all keep streaming omg
764,"RT @purplelovehime: Translation of the Wuhan Doctor video that's going viral..
#CoronavirusOutbreak 
#coronavirus 
#coronavirusPH https://t…"
765,"RT @new_prykm: This video shows how South Korea Airport is dealing with #coronavirus #โคโรน่าไวรัส from spreading.

อยากเห็นแบบนี้ในไทย
Cr.…"
766,"RT @sunfloweraidil: oh my god.

the coronavirus has spread to western region of xinjiang. if the virus continues to spread there, the conce…"
767,RT @spectatorindex: BREAKING: First coronavirus death in Shanghai
768,"RT @elmnzhri: #Coronavirus spreading in our country

The government: https://t.co/tR5kpqENgk"
769,"RT @aminsyafee: 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…"
770,RT @safe_match: Starting sexual health conversations with a new partner in 2020 is now as easy as 1-2 clicks. SafeMatch mobile App makes it…
771,"RT @kondekturbus_: Wearing a face mask does help if you do it properly.

Seto Wing Hong of Hong Kong University demonstrates the correct wa…"
772,"RT @MichaelFaudet: Thinking of the courageous nurses, doctors, and other emergency responders who are working around the clock during this…"
773,"RT @new_prykm: This video shows how South Korea Airport is dealing with #coronavirus #โคโรน่าไวรัส from spreading.

อยากเห็นแบบนี้ในไทย
Cr.…"
774,"RT @howroute: Government officials and some “doctors” will be lying to you that #coronavirus is like flu. It’s NOT, deadly 2019-nCoV is muc…"
775,RT @SCMPNews: BREAKING: Sixth patient in Hong Kong confirmed as infected with China coronavirus https://t.co/fW6VR6anAx
776,RT @954Cobi: Ngl if the whole city being quarantined i think this shit bigger than what they telling us😭
777,"RT @PDChina: Huoshenshan Hospital, a new facility providing 700 to 1,000 beds for #coronavirus patients in #Wuhan, is expected to be handed…"
778,🎬 the flu
779,"RT @alextodorov1995: 1720: The Great Plague of Marseille
1820: The First Cholera Pandemic
1920: The Spanish Influenza 
2020: The Coronaviru…"
780,"RT @bedaduz: MERS coronavirus has very low person-to-person transmission. Also, it would only occur when you inhale a large number of virio…"
781,"RT @ShaykhAzhar: A dua to protect you from the coronavirus:

“Ya Allah, please protect me from the coronavirus.”"
782,"RT @jhingness: Anxiety is real. Just because you don't feel it doesn't mean other people don't feel it.

If you don't have it, then good fo…"
783,"RT @DarrenPlymouth: #coronavirus in action.

https://t.co/af7w2Z4Uu7"
784,"RT @AMBAbsolute: @PrabhakarJakkan @solapurpolice @DGPMaharashtra @CMOMaharashtra @PMOIndia @HMOIndia @CMOMaharashtra @ShivSena 
All these p…"
785,RT @realDonaldTrump: China has been working very hard to contain the Coronavirus. The United States greatly appreciates their efforts and t…
786,RT @CuntyGowon: Omg keep streaming guys ✨
787,"RT @ArifJemali: Coronavirus might comes from snake (Source :WHO)

This virus shows that how Islam literally take care what do we eat. What…"
788,"RT @benedictrogers: Unbelievable. A nightmare turning into a double nightmare.

It is time for the world to stand up to the Chinese Communi…"
789,RT @BernieSanders: No one should have to watch a loved one die because they don't have health insurance. I don't understand what is so radi…
790,RT @qianxing_: WHATTTTT THE FUCK
791,"RT @new_prykm: This video shows how South Korea Airport is dealing with #coronavirus #โคโรน่าไวรัส from spreading.

อยากเห็นแบบนี้ในไทย
Cr.…"
792,"@MimiReeds No it's not we still have same problems (hunger, lack of housing, poor infrastructure, lack of good heal… https://t.co/oNmPeFEncT"
793,"RT @rrahadiansyah1: 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
-…"
794,"RT @norfarfit: ww3, influeza, volcanoes erupting, floods in indonesia, australia fires, now coronavirus and its not even feb yet

still we…"
795,"RT @jjkmaryy: How to wear mask , pls share this so that many people can learn the correct way 
#coronavirus #CoronaOutbreak #CoronavirusOut…"
796,Live: SCIO briefs on updates of joint prevention and control of novel #coronavirus outbreak https://t.co/DvPKyQrMp8
797,"RT @tashortyy: This new coronavirus outbreak has come to a similar circumstances of a Korean movie, The Flu (2013). You can watch the movie…"
798,"RT @PDChina: Chinese health authorities announced Sunday that 1,975 confirmed cases of pneumonia caused by the novel coronavirus (2019-nCoV…"
799,RT @JanHurt6: So much for upgraded security. The Coronavirus walked straight in. Looking at you @PeterDutton_MP  #auspol https://t.co/CY5Hk…
800,"RT @ImmaPatriette: @sxdoc It’s true. 

The coronavirus was patented in 2015 by The Pirbright Institute that is funded in part by the Gates.…"
801,"@Pengpappi_xo Connection, power, selfcare, family, money, love, gratitude, change, health, purpose...."
802,"RT @batchelorshow: unknown.
following all evening, which is morning in Wuhan.
No indication of trust of official information.
the hospitals…"
803,@CanalCorpoCerto @saikounabouken The fact that any kind of transitioning doesn't address underlying mental health p… https://t.co/yWYGFT1YAY
804,"RT @FluTrackers: China - ""The city of Shantou on the southern coast of China in Guangdong province has announced it will be the first outsi…"
805,RT @howroute: There are multiple reports of people collapsing on the ground with sudden respiratory arrests in the streets of China after c…
806,RT @BernieSanders: No one should have to watch a loved one die because they don't have health insurance. I don't understand what is so radi…
807,"Coronavirus spread is accelerating and we are in a 'grave situation' - Chinese President, Xi Jinping https://t.co/lDpY3vrqJK"
808,RT @hanzyboii: Why do I feel like he's gonna turn into a zombie https://t.co/Y3jVJfqVR6
809,RT @fiqsyhmie: To all those Chinese fuckers who started coronavirus.
810,RT @SCMPNews: BREAKING: Sixth patient in Hong Kong confirmed as infected with China coronavirus https://t.co/fW6VR6anAx
811,"RT @DarrenPlymouth: There is a real problem in #Wuhan.

It is hard to believe 10 cities and 30M people would be quarantined for just 800 ca…"
812,RT @eastbIoc: westerners are like “wow the chinese govt is doing a bad job with coronavirus” while their kids are coming back from school w…
813,"RT @seandenisek: As a precautionary measure of the coronavirus, please read and share (by retweeting) these healthful reminders from CebuDo…"
814,RT @globaltimesnews: Leading doctors from six top hospitals in #Beijing began their journey to Wuhan on Sunday to combat the coronavirus. #…
815,RT @JaneLytv: Hi. I'm keeping track of fakes about the #coronavirus. They will undoubtedly keep spreading online as the situation develops.…
816,RT @kindagrateful: why is it flopping in usa... y’all keep streaming omg
817,RT @CP24: #BREAKING: Ontario health officials say first possible case of coronavirus confirmed in Toronto https://t.co/wHldrD6tGG
818,@thejamesmckenna @Leighgriff09 @ScotlandSky Missed games through ‘mental health issues’ - so drug abuse and gamblin… https://t.co/TZWk53cjxg
819,RT @JosephV64384697: Excellent! Lab For Military Bio Warfare - Yeah Right - Everything OK - Stupid 🇺🇸 Buy Our 💉💊💊💊⚗️⚗️⚗️💉💉💉🔬🦠 ....  YEAH RI…
820,"RT @SamadSaidWhaaat: I noticed yang positif coronavirus dalam kalangan senior citizen &amp; budak.

Thailand's case - 50+ female
Singapore's ca…"
821,"RT @RichScotford: This is total bullshit. As usual, ppl’s common sense checks out when it comes to China. If you’ve got the money and abili…"
822,"RT @DarrenPlymouth: #coronavirus in action.

https://t.co/af7w2Z4Uu7"
823,RT @davidvolodzko: Was so focused on the overall outbreak that this never occurred to me but heaven help them all
824,"@ToomeyWright #PayTheRent power, prestige, history and the constitution are far more important to these people than… https://t.co/XkflAHutOq"
825,RT @954Cobi: Ngl if the whole city being quarantined i think this shit bigger than what they telling us😭
826,RT @money_g0hard: y’all ain’t scared about the coronavirus ? it’s spreading fast and there’s no cure yet
827,RT @guyelster: #BREAKING #China bans wildlife trade nationwide due to #coronavirus outbreak
828,"RT @menumpahkan: How to wear a mask
#coronavirus https://t.co/O71CjIZiWx"
829,@jaybenowkr maybe this one will help you sir
830,"So, infamous liar, @realDonaldTrump, turned out to be nothing but a... liar? Do I understand that right?"
831,"Phew that’s a relief! But don’t let your defenses down, let’s be vigilant."
832,"RT @aalliahmbb: Apparently, someone committed suicide at trinoma. Don’t click or circulate the video because it can trigger anxiety. 😩

May…"
833,"RT @TerriChu: In my Chinese moms chat group, we discussed how to brace ourselves and the kids for the inevitable wave of racism coming our…"
834,Got my passport but I can’t use it smh #coronavirus
835,"RT @richardvolle: Good News
Infected patient fully recover from Coronavirus
#coronarovirus #2019_nCov #WuhanChina https://t.co/VH7RCjYBYn"
836,RT @Ichibanx3: This video about the Wuhan Coronavirus should be trending. This local guy is risking his life to tell us what he is going th…
837,"RT @ShaykhAzhar: A dua to protect you from the coronavirus:

“Ya Allah, please protect me from the coronavirus.”"
838,"RT @DrDenaGrayson: 🚨BREAKING: in a highly unprecedented move, the city of #Beijing announces that it will restrict travel, including **susp…"
839,RT @Unkle_K: This is how the coronavirus started
840,"RT @PDChina: Video of a woman eating bat in 2016 recently went viral on Chinese social media, causing public condemn. She later apologized…"
841,"RT @Woppa1Woppa: Today I was hoping to get face masks, and it's sold out EVERYWHERE.  As majority of Canadians are becoming aware of the Ch…"
842,RT @hanzyboii: Why do I feel like he's gonna turn into a zombie
843,RT @BernieSanders: Abortion is health care.
844,"RT @themarkjacka: Why should Australia fight the Coronavirus?

As Australia is only 0.3% of the World's population, even if Australia was w…"
845,"RT @richardvolle: Good News
Infected patient fully recover from Coronavirus
#coronarovirus #2019_nCov #WuhanChina https://t.co/VH7RCjYBYn"
846,RT @ZyroFoxtrot: @ConflictsW @Lealokkk @Global_Mil_Info @DewsNewz @ISCResearch @CNN @DrTedros @PolishPatriotTM @OffLimitsNews @Millie__Weav…
847,"RT @SantiagoForNC: Trump promised a better health plan than Obamacare &amp; claimed that it would cover everyone.

Instead, the number of unins…"
848,RT @Unkle_K: This is how the coronavirus started
849,"RT @DarrenPlymouth: #coronavirus in action.

https://t.co/af7w2Z4Uu7"
850,I'm too pretty to die.
851,"US warns it can't evacuate ALL Americans from coronavirus city Wuhan
 https://t.co/KnsqUAbmZK"
852,RT @su1tanr: This Month started off with WW3 and the austrailia forest fires and is now ending with the coronavirus lets hope the rest of 2…
853,"RT @aminsyafee: 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…"
854,"RT @BelindaJones68: Hey @ScottMorrisonMP 

Why do you believe in medical science but not climate science?
🐝
#auspol #coronoavirus #ClimateE…"
855,"RT @business: Coronavirus update:
- At least 56 people have died in China
- More than 2,000 people have been affected around the world
- 15…"
856,"RT @thelastjaedi: please read this and stay safe everyone❤ 

#CoronavirusOutbreak #coronavirus https://t.co/Ek6tbWPziq"
857,RT @bbyobo: health comes first before anything. i understand of course that the boys love meeting carats all over the world and enjoy perfo…
858,"RT @new_prykm: This video shows how South Korea Airport is dealing with #coronavirus #โคโรน่าไวรัส from spreading.

อยากเห็นแบบนี้ในไทย
Cr.…"
859,RT @BloombergAsia: A clinical trial is underway using anti-HIV drugs to treat cases of the new coronavirus https://t.co/6rbCqJje49
860,"RT @new_prykm: This video shows how South Korea Airport is dealing with #coronavirus #โคโรน่าไวรัส from spreading.

อยากเห็นแบบนี้ในไทย
Cr.…"
861,"RT @D259705: “During the new year rush, a million or two already left Wuhan. What about those people? How do you prevent them from spreadin…"
862,"RT @menumpahkan: How to wear a mask
#coronavirus https://t.co/O71CjIZiWx"
863,RT @hanzyboii: Why do I feel like he's gonna turn into a zombie
864,RT @ashtually: This is a cry for help when the government and the system has failed the citizens of Wuhan miserably. #CoronaOutbreak #coron…
865,"RT @kat2020maga: Healthcare-improving the overall health of the population (primary prevention)
Abortion-pregnancy is ended so that it does…"
866,"RT @RepKatiePorter: From reproductive health to environmental protection, President Trump has sought to undermine CA doing the right thing…"
867,"RT @sunfloweraidil: oh my god.

the coronavirus has spread to western region of xinjiang. if the virus continues to spread there, the conce…"
868,"@NdlovuZebalon 😂😂😂😂 you said environmental health yet your assertion narrowed it to food health, environmental heal… https://t.co/Ho78hKrEum"
869,"RT @aminsyafee: 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…"
870,@ramalokot @mrlungisa Yes you are right and when he inform that Zondo commission about his health they assume he is lying
871,"RT @hoccgoomusic: “Hundreds” (if not hundreds of thousands) are dying right now, and that’s the genius solution they can think of....a hosp…"
872,RT @ReiGermar: PLEASE WATCH THIS ☺️
873,"RT @business: Coronavirus update:
- At least 56 people have died in China
- More than 2,000 people have been affected around the world
- 15…"
874,RT @spectatorindex: BREAKING: Reports of a confirmed coronavirus case in Canada
875,"RT @debrisumule: WW3 issue
Fire in Australia 
Flood in Jakarta
Coronavirus

2020 been so rough and we’re still in January 🥺 let’s pray for…"
876,Studies show that deteriorating leg strength is a  predictor of frailty and mortality with older adults. A loss of… https://t.co/LdGarEkOPe
877,Health adn safety trainer CITB – Cranbrook College – Ilford IG1 https://t.co/8xI32RsFvK
878,RT @JaneLytv: Hi. I'm keeping track of fakes about the #coronavirus. They will undoubtedly keep spreading online as the situation develops.…
879,RT @DrEricDing: 6: How long ago did the #coronoavirus emerge and start spreading? “the Adam (or Eve) virus from which all others are descen…
880,RT @MaisarahMahmud: I takut sgat baca ni because the virus is contagious :( I really hope they can take immediate actions for these cases b…
881,RT @gasbersulu: spreading this good news 😊
882,"RT @elmnzhri: #Coronavirus spreading in our country

The government: https://t.co/tR5kpqENgk"
883,RT @benFranklin2018: “Each person infected with coronavirus is passing the disease on to between two and three other people on average at c…
884,"RT @dats: Updates on China's coronavirus:
- There are now 2,000 confirmed cases worldwide
- 56 people have died in China, including 4 outsi…"
885,"RT @new_prykm: This video shows how South Korea Airport is dealing with #coronavirus #โคโรน่าไวรัส from spreading.

อยากเห็นแบบนี้ในไทย
Cr.…"
886,RT @BNODesk: Beijing reports 1st known cases with local human-to-human transmission. 3 family members of a patient who came from the epicen…
887,RT @ferdiriva: Killer coronavirus could be spread through the EYES https://t.co/zTr4XyWm8i
888,"RT @Ahmad_KanekiKen: China put Uyghurs in concentration camps...and now Allah put China people on quarantine camps...

What you give is wha…"
889,"RT @vegix: The old school, non-industrialized way of making tofu.

There's something truly special about all of this.

In Asia tofu has bee…"
890,"RT @SamadSaidWhaaat: I noticed yang positif coronavirus dalam kalangan senior citizen &amp; budak.

Thailand's case - 50+ female
Singapore's ca…"
891,RT @Unkle_K: This is how the coronavirus started
892,RT @hamsoon: Which countries have confirmed cases of new coronavirus? @AJENews  https://t.co/La4l6VLNZU
893,"RT @0j0093: *drunk driving cases increasing*

Liberals: Stop blaming a person's race and us non muslims.

*china's coronavirus outbreak*

L…"
894,Coronavirus smh
895,RT @Reuters: Canada identifies first case of coronavirus https://t.co/dzPLdHtgtN https://t.co/WDtUTIPAsg
896,RT @mengfifi_: this is not good for my health rn 😭 they are so cute 😭😭 https://t.co/deplELYP5v
897,RT @DrEricDing: 4: Even the author of the new 2.6 report admits that we need to plan for chance that “CONTAINMENT OF THIS EPIDEMIC ISN’T PO…
898,"RT @kondekturbus_: Wearing a face mask does help if you do it properly.

Seto Wing Hong of Hong Kong University demonstrates the correct wa…"
899,RT @aqbeltran0612: Everyday is a blessing. Every moment is a grace &amp; every heartbeat is a miracle from God. It is my prayer that your day b…
900,How design can stop the spread of the Wuhan coronavirus https://t.co/4EpkD3rSBR https://t.co/8QrElLwBhN
901,RT @kindagrateful: why is it flopping in usa... y’all keep streaming omg
902,RT @ReiGermar: PLEASE WATCH THIS ☺️
903,"RT @SunshineCloser: 📢 Japanese and US events have changed.

There is a change in events due to health problems.🙇‍♀️🙇‍♀️

Korea and Jakarta…"
904,"RT @ArifJemali: Coronavirus might comes from snake (Source :WHO)

This virus shows that how Islam literally take care what do we eat. What…"
905,"RT @BrentToderian: If you’re worried about the #CoronaVirus, remember that 1.35 million people a year, 3.7K a day, are killed world-wide in…"
906,"RT @vegix: The old school, non-industrialized way of making tofu.

There's something truly special about all of this.

In Asia tofu has bee…"
907,"RT @jjkmaryy: How to wear mask , pls share this so that many people can learn the correct way 
#coronavirus #CoronaOutbreak #CoronavirusOut…"
908,RT @visivoz: Faster action by Morrison on needles in strawberries than acting on incoming flights from China hotspot for #coronavirus! Wast…
909,"RT @rrahadiansyah1: 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
-…"
910,"RT @danialsuaidi: no offense Tun M, but you're being really stupid if you keep on letting the Chinese entering our country. idfc if this he…"
911,"RT @badiucao: #HELP
if you are a foreigner  in #Wuhan，I need your help！
Several major media are looking for EN or other language speaking p…"
912,Uhnnfvv might fuck around and focus on my own mental health instead of the issues of others
913,RT @hanzyboii: Why do I feel like he's gonna turn into a zombie
914,"RT @LSMOH: PRESS RELEASE

NOVEL CORONAVIRUS: LAGOS ALERTS PUBLIC

•No cases of the virus have been reported in Lagos

•Lagos ramping up its…"
915,"RT @kondekturbus_: Wearing a face mask does help if you do it properly.

Seto Wing Hong of Hong Kong University demonstrates the correct wa…"
916,"RT @allkpop: NCT Dream and SF9 fans demand their labels take action to keep artists out of China due to the coronavirus
https://t.co/JO0xJt…"
917,"RT @rrahadiansyah1: 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
-…"
918,"RT @elmnzhri: #Coronavirus spreading in our country

The government: https://t.co/tR5kpqENgk"
919,Forreals
920,I just saw a tweet that said abortion is evil and how dare he say this. But when you put yourself at the risk of dy… https://t.co/5w3qSPZvz9
921,"RT @jjalrangdans: How to wear a mask. Stay save everbody. 
#coronavirus

https://t.co/Qza25ZqlS1"
922,RT @SolomonYue: 🇨🇳must tell it's own people &amp; the world truth! Coverup kills more innocent Chinese people &amp; puts the rest world at risk.
923,"RT @Zhou_jinfeng: Since yesterday, we've brought 100,000 face masks 2assist #Wuhan &amp; Xiangyang of #Hubei Prov. Thanks companies urgently al…"
924,"RT @misscasiolrmy: if Chinese authorities can control the media regarding #Uygurs, hide all the facts, release tons of propaganda videos to…"
925,RT @howroute: New video from the quarantine zone in China. Medical personal checking #coronavirus patients. There’re multiple reports from…
926,RT @BuzzFeedNews: Don’t be fooled! BuzzFeed News has compiled a running list of the disinformation being spread about the coronavirus outbr…
927,"RT @ArifJemali: Coronavirus might comes from snake (Source :WHO)

This virus shows that how Islam literally take care what do we eat. What…"
928,"@jtofashion Meanwhile watch update of the deadly coronavirus,  click on the subscribe button for updates 
https://t.co/M6wMCYCC5W"
929,"RT @muqingmq: This is an example of how Westerners are using the death and tragedy in China to spread lies and attack China. Those ""gunshot…"
930,"RT @tashortyy: This new coronavirus outbreak has come to a similar circumstances of a Korean movie, The Flu (2013). You can watch the movie…"
931,RT @bencubby: China's President Xi says coronavirus situation 'grave' https://t.co/fVJuAgipLc via @smh
932,"RT @SRCSandra: Is China suppresing information?

Nurse treating coronavirus in China claims 90,000 people are infected https://t.co/5tmB5hW…"
933,"RT @aminsyafee: 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…"
934,"RT @roisauce: Coronavirus don't only attack humans - mammals, birds, cows, pigs and chickens are not left out. 

Coronavirus has no vaccine…"
935,RT @robert_spalding: Forget impeachment. Coronavirus is more important.
936,@chedetofficial is this true
937,RT @BernieSanders: No one should have to watch a loved one die because they don't have health insurance. I don't understand what is so radi…
938,RT @Unkle_K: This is how the coronavirus started
939,RT @Ichibanx3: This video about the Wuhan Coronavirus should be trending. This local guy is risking his life to tell us what he is going th…
940,"RT @heyitsmehaniee: Apparently, Philippines have been on High Alert regarding the outbreak of Coronavirus in China. Now here's the thing, t…"
941,RT @CalvsAlmazan: I’m frightened at the fact that if the virus reaches the Philippines (sana hinde) we would have a hard time coping up wit…
942,RT @IzzatiTaufek: Mask designed for hijabis so its easier for us to put on without finding traces of our ear. Got it from Health Lane for l…
943,"RT @new_prykm: This video shows how South Korea Airport is dealing with #coronavirus #โคโรน่าไวรัส from spreading.

อยากเห็นแบบนี้ในไทย
Cr.…"
944,"RT @VOANews: 📌 CORONAVIRUS UPDATE

DEATHS

🇨🇳 China 26

CONFIRMED CASES

🇨🇳 China 845
🇺🇸 US 2
🇫🇷 France 2
🇳🇵Nepal 1
🇯🇵 Japan 2
🇸🇬 Singapore…"
945,RT @Unkle_K: This is how the coronavirus started https://t.co/3y2GkBpzEF
946,"RT @AppleDom_: #Coronavirus

Welcome to Malaysia https://t.co/boGN8CYbud"
947,"RT @menumpahkan: How to wear a mask
#coronavirus https://t.co/O71CjIZiWx"
948,RT @hanzyboii: Why do I feel like he's gonna turn into a zombie
949,"RT @anthaswft: #CoronaVirus #CoronaOutbreak

please RETWEET this to spread awareness and donʼt forget to inform your families &amp; friends. ht…"
950,"RT @KeshaDiscord: BREAKING NEWS
The CDC has announced that the #coronavirus has a cure and it’ll be released to streaming worldwide on Frid…"
951,"RT @Serdyqjr: Oh, Allah! Control our Hearts while going astray, divert our thoughts from planning evils against others, assist us to defeat…"
952,RT @Voda_Foundation: ‘This Will Be the Biggest Loss of Clean Water Protection the Country Has Ever Seen': @realDonaldTrump Finalizes #Clean…
953,RT @Unkle_K: This is how the coronavirus started
954,"RT @_jasmineleung_: Retweeting my article @AFP on the mask ban bc of #HongKongProtests, the city’s leader insists that the court ruling on…"
955,"RT @occupycorruptDC: @DarrenPlymouth This is just the 1st wave of the #Coronavirus, the 2nd wave of the #pandemic begins when the #Coronavi…"
956,RT @954Cobi: Ngl if the whole city being quarantined i think this shit bigger than what they telling us😭
957,RT @Unkle_K: This is how the coronavirus started
958,"RT @38yEaRoLdEx0L: Make sure to wear the surgical mask the right way. White should be inside. When you cough, it gets absorbed. Blue outsid…"
959,"RT @robert_spalding: “The epidemic could have been controlled fairly easily three weeks ago had there been more openness, swift action, and…"
960,"RT @daisyanne05: this is allegedly a voice note from a nurse in Wuhan, China at the epicenter of where the coronavirus began. heartbreaking…"
961,RT @WHOPhilippines: These are the latest confirmed cases reported to WHO 👇🏽
962,"RT @VinatzerLab: Thank you so much for this informative article! So simple but many lives can be saved if people follow your advice, @Lauri…"
963,RT @ZaidZamanHamid: Seems that it is spreading....!
964,RT @hanzyboii: Why do I feel like he's gonna turn into a zombie
965,"RT @kondekturbus_: Wearing a face mask does help if you do it properly.

Seto Wing Hong of Hong Kong University demonstrates the correct wa…"
966,@realDonaldTrump @FoxNews @OANN This Islamic fascist regime must leave Iran. They are more dangerous to the world than the Coronavirus...
967,Iran says suspected coronavirus case tested negative https://t.co/B6DgAkWcF2
968,"RT @KKMPutrajaya: Do you know #coronavirus #2019_nCov is a new virus with no available vaccine or medicine? 

Here are simple ways to preve…"
969,"RT @BrentToderian: If you’re worried about the #CoronaVirus, remember that 1.35 million people a year, 3.7K a day, are killed world-wide in…"
970,"RT @aminsyafee: 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…"
971,Coronavirus is scary but people’s prejudice n panic towards humanity is scarier.
972,Top story: Top Health News  Man who flew to Toronto from China is Canada's first coronavirus case |… https://t.co/ifoXdGTi5k
973,"RT @AngelinaShen36: I live in #Wuhan. Today is the third day of the lockdown of the city. Here are some things I see 
or hear from other ci…"
974,"RT @AJEnglish: This was our most-viewed video on Twitter this week - the footage allegedly shows dead bodies lying in hospital in Wuhan, th…"
975,"RT @richardvolle: Good News
Infected patient fully recover from Coronavirus
#coronarovirus #2019_nCov #WuhanChina https://t.co/VH7RCjYBYn"
976,"RT @btsvotingteam: Don't skip your meals and drink lots of water. Your health is the most important. Rest if you have time. 

#BTSARMY #Bes…"
977,RT @spectatorindex: BREAKING: Reports of a confirmed coronavirus case in Canada
978,"RT @kondekturbus_: Wearing a face mask does help if you do it properly.

Seto Wing Hong of Hong Kong University demonstrates the correct wa…"
979,"RT @PMBreakingNews: Breaking: There are now 1,764 confirmed cases of coronavirus, including 54 deaths, across the world."
980,RT @ferdiriva: Killer coronavirus could be spread through the EYES https://t.co/zTr4XyWm8i
981,RT @HalfAssedDDS: Just a reminder that more people have been married to Kim Kardashian than have been currently diagnosed with the Coronavi…
982,@newscomauHQ The last 40 years of indigenous policy has been nothing but tokenism. What indigenous Australians don'… https://t.co/KnwIcsCFPL
983,RT @spectatorindex: BREAKING: First coronavirus death in Shanghai
984,"Government officials and some “doctors” will be lying to you that #coronavirus is like flu. It’s NOT, deadly 2019-n… https://t.co/KgoIR11OCJ"
985,RT @fiqsyhmie: To all those Chinese fuckers who started coronavirus.
986,"RT @GotabayaR: I have instructed @MFA_SriLanka, @flysrilankan &amp; other stakeholders to immdtly bring down all #LKA students in #China. Arran…"
987,"RT @VicGovDHHS: There has been one confirmed case of novel coronavirus in Victoria. If you travelled to Wuhan, China in the past 14 days an…"
988,"RT @menumpahkan: How to wear a mask
#coronavirus https://t.co/O71CjIZiWx"
989,"RT @menumpahkan: How to wear a mask
#coronavirus https://t.co/O71CjIZiWx"
990,"RT @_hmazbhs_: Nobody:

Coronavirus: https://t.co/q23YAgoIqf"
991,@onlyyoontv @WWF Cultural relativist try to tell you that we should be open all foods as they represent cultural si… https://t.co/frRbWuAcgM
992,"My friends so sorry i just make informations about #coronavirus in ""bahasa"" 

I hope you can read this one dear… https://t.co/utA5elcKIk"
993,RT @Shrutis65110297: Did u guys notice Mahira sharma smoking now I feel only  ShehnaazGill non smoker in house.  I think its highest number…
994,"RT @ArifJemali: Coronavirus might comes from snake (Source :WHO)

This virus shows that how Islam literally take care what do we eat. What…"
995,RT @ZyroFoxtrot: @ConflictsW @Lealokkk @Global_Mil_Info @DewsNewz @ISCResearch @CNN @DrTedros @PolishPatriotTM @OffLimitsNews @Millie__Weav…
996,"RT @tashortyy: This new coronavirus outbreak has come to a similar circumstances of a Korean movie, The Flu (2013). You can watch the movie…"
997,"RT @menumpahkan: How to wear a mask
#coronavirus https://t.co/O71CjIZiWx"
998,"RT @richardvolle: Good News
Infected patient fully recover from Coronavirus
#coronarovirus #2019_nCov #WuhanChina https://t.co/VH7RCjYBYn"
999,"RT @Secret_Beijing: Thai health authorities announced a sixth confirmed case of the new #coronavirus, a 73-year-old female tourist from #Wu…"
